id|name|district_id|population|voting_population|total_votes|average_democrat_votes|geometry|state_id|neighbors
310415P|Rural Sargent Precinct|NE03|146|117|57.0|0.286623|"{""type"": ""Polygon"", ""coordinates"": [[[-99.30825399999999, 41.654745999999996], [-99.29285, 41.654494], [-99.25984199999999, 41.654430999999995], [-99.25961699999999, 41.64723], [-99.269261, 41.647268], [-99.269151, 41.640312], [-99.28833499999999, 41.64075], [-99.288563, 41.62835], [-99.288416, 41.627579], [-99.288585, 41.627355], [-99.28859899999999, 41.626892999999995], [-99.288782, 41.611691], [-99.31602099999999, 41.611528], [-99.31736199999999, 41.611874], [-99.326568, 41.611070999999995], [-99.328, 41.611070999999995], [-99.330165, 41.611253999999995], [-99.333969, 41.611900999999996], [-99.33522699999999, 41.612139], [-99.337361, 41.61322], [-99.33855, 41.614889999999995], [-99.338886, 41.61569], [-99.33922199999999, 41.617681], [-99.33914399999999, 41.618276], [-99.339457, 41.618545999999995], [-99.34022, 41.618849999999995], [-99.345163, 41.61943], [-99.348085, 41.619603], [-99.34931499999999, 41.61992], [-99.350859, 41.620602], [-99.35231399999999, 41.620757], [-99.35461699999999, 41.620658999999996], [-99.35592199999999, 41.620906999999995], [-99.35670999999999, 41.621269999999996], [-99.35828199999999, 41.6225], [-99.359585, 41.622816], [-99.362192, 41.622991999999996], [-99.36316099999999, 41.623331], [-99.36684299999999, 41.625198], [-99.367657, 41.604178], [-99.369101, 41.596951], [-99.39256499999999, 41.597105], [-99.397421, 41.597392], [-99.398561, 41.597248], [-99.404174, 41.59719], [-99.404309, 41.631392999999996], [-99.40900599999999, 41.631788], [-99.41229899999999, 41.633161], [-99.412756, 41.633573], [-99.412909, 41.633939], [-99.419708, 41.635633999999996], [-99.42077599999999, 41.636137], [-99.424191, 41.636320999999995], [-99.425929, 41.636663], [-99.42840000000001, 41.638311], [-99.428736, 41.6387], [-99.43053499999999, 41.639728999999996], [-99.431846, 41.639385999999995], [-99.437793, 41.640094999999995], [-99.438037, 41.639935], [-99.439105, 41.639798], [-99.44053799999999, 41.63989], [-99.441941, 41.638746], [-99.44312699999999, 41.638473], [-99.442743, 41.649412999999996], [-99.44294, 41.694424999999995], [-99.442825, 41.719287], [-99.44271499999999, 41.71953], [-99.443129, 41.720473999999996], [-99.442875, 41.741288], [-99.40466599999999, 41.741233], [-99.37619099999999, 41.741535], [-99.373317, 41.741329], [-99.327169, 41.741391], [-99.327049, 41.714597999999995], [-99.32708199999999, 41.707194], [-99.32723399999999, 41.706095999999995], [-99.32709899999999, 41.704462], [-99.327804, 41.703520999999995], [-99.327867, 41.702464], [-99.327046, 41.701104], [-99.32705999999999, 41.694697], [-99.32721199999999, 41.693602999999996], [-99.32694, 41.690688], [-99.327097, 41.654838999999996], [-99.312353, 41.654768999999995], [-99.312128, 41.65491], [-99.312012, 41.654768], [-99.30825399999999, 41.654745999999996]], [[-99.360939, 41.636885], [-99.356174, 41.636922], [-99.35607399999999, 41.644026], [-99.3606, 41.644027], [-99.36568799999999, 41.647380999999996], [-99.367108, 41.647172999999995], [-99.368241, 41.647389], [-99.375547, 41.647355], [-99.375559, 41.645213999999996], [-99.377023, 41.64521], [-99.377078, 41.644264], [-99.38470799999999, 41.644219], [-99.38475, 41.641219], [-99.385363, 41.641197], [-99.385379, 41.640515], [-99.384782, 41.640713], [-99.38450399999999, 41.640567], [-99.384551, 41.63668], [-99.38046899999999, 41.636534999999995], [-99.375323, 41.636744], [-99.360939, 41.636885]]]}"|NE|3104117P,3104119P,310419P,310417P,310418P,310414P,310416P,311151P
3104119P|Comstock Precinct|NE03|155|117|60.0|0.500555|"{""type"": ""Polygon"", ""coordinates"": [[[-99.288782, 41.611691], [-99.28859899999999, 41.626892999999995], [-99.288585, 41.627355], [-99.288416, 41.627579], [-99.288563, 41.62835], [-99.28833499999999, 41.64075], [-99.269151, 41.640312], [-99.269261, 41.647268], [-99.25961699999999, 41.64723], [-99.25984199999999, 41.654430999999995], [-99.253695, 41.654571999999995], [-99.24662599999999, 41.654269], [-99.236544, 41.654371999999995], [-99.21207299999999, 41.654174], [-99.211998, 41.624598999999996], [-99.212239, 41.61071], [-99.21208299999999, 41.610147], [-99.212246, 41.578942], [-99.21217299999999, 41.564206999999996], [-99.21235399999999, 41.556672], [-99.212262, 41.554156], [-99.212418, 41.540062999999996], [-99.21229199999999, 41.478111999999996], [-99.213962, 41.478853], [-99.216123, 41.479092], [-99.218014, 41.479561], [-99.218791, 41.480149], [-99.218997, 41.480557], [-99.217913, 41.480734], [-99.224621, 41.480801], [-99.22596399999999, 41.481103999999995], [-99.229342, 41.48124], [-99.230255, 41.481469], [-99.232446, 41.482634999999995], [-99.233572, 41.482909], [-99.23515499999999, 41.483937999999995], [-99.235703, 41.484463999999996], [-99.23616, 41.485264], [-99.236251, 41.485949999999995], [-99.23737799999999, 41.486705], [-99.237804, 41.487254], [-99.237957, 41.488444], [-99.23817, 41.488946999999996], [-99.23948, 41.490525], [-99.23996799999999, 41.491692], [-99.24048599999999, 41.492446], [-99.240456, 41.492995], [-99.23997, 41.494094], [-99.24149399999999, 41.497341999999996], [-99.242043, 41.498303], [-99.24222499999999, 41.498325], [-99.242317, 41.498805999999995], [-99.243079, 41.499705999999996], [-99.24310899999999, 41.500008], [-99.24390000000001, 41.500496999999996], [-99.244875, 41.501698], [-99.24506, 41.503712], [-99.24530399999999, 41.504374999999996], [-99.24530399999999, 41.505336], [-99.24414999999999, 41.507692999999996], [-99.244182, 41.509295], [-99.24448799999999, 41.510529999999996], [-99.24592, 41.512291], [-99.247017, 41.513000000000005], [-99.24918, 41.514874], [-99.24972799999999, 41.515834999999996], [-99.249985, 41.516796], [-99.25069099999999, 41.517139], [-99.25079699999999, 41.517505], [-99.25172099999999, 41.518673], [-99.25232799999999, 41.520022999999995], [-99.252327, 41.521442], [-99.252021, 41.522677], [-99.249462, 41.524003], [-99.249037, 41.524667], [-99.246729, 41.531577999999996], [-99.246517, 41.532584], [-99.24654799999999, 41.533477], [-99.24703699999999, 41.534689], [-99.248103, 41.535626], [-99.24801199999999, 41.536107], [-99.24670499999999, 41.538007], [-99.24649199999999, 41.538692999999995], [-99.245853, 41.539197], [-99.244818, 41.539426], [-99.244422, 41.539677999999995], [-99.243967, 41.540845], [-99.243907, 41.542401], [-99.244151, 41.542857999999995], [-99.244304, 41.543911], [-99.246134, 41.547319], [-99.24711099999999, 41.549811999999996], [-99.24824199999999, 41.554341], [-99.249055, 41.556571], [-99.249355, 41.556903], [-99.249377, 41.557345], [-99.24995899999999, 41.558434999999996], [-99.25509199999999, 41.562577999999995], [-99.25710099999999, 41.564569999999996], [-99.25816599999999, 41.566195], [-99.258439, 41.567040999999996], [-99.258377, 41.569078], [-99.25868, 41.570451], [-99.25864899999999, 41.571549], [-99.258343, 41.572738], [-99.258403, 41.573676], [-99.25891999999999, 41.57466], [-99.260747, 41.576170999999995], [-99.261691, 41.576561], [-99.262666, 41.576744], [-99.26437299999999, 41.576402], [-99.265317, 41.576402], [-99.266475, 41.576768], [-99.269095, 41.578142], [-99.271379, 41.579057999999996], [-99.272933, 41.580225999999996], [-99.273663, 41.581416], [-99.27350899999999, 41.584275], [-99.274148, 41.585876999999996], [-99.27417799999999, 41.586608999999996], [-99.27286699999999, 41.588805], [-99.27317099999999, 41.590041], [-99.273646, 41.590534999999996], [-99.27368799999999, 41.590905], [-99.273319, 41.592151], [-99.273496, 41.592555999999995], [-99.27563699999999, 41.593771], [-99.276124, 41.594228], [-99.27718999999999, 41.595945], [-99.277495, 41.596174], [-99.28045, 41.597296], [-99.283649, 41.59947], [-99.288129, 41.601951], [-99.291494, 41.602833], [-99.29257899999999, 41.603291999999996], [-99.294896, 41.604642999999996], [-99.29565699999999, 41.605283], [-99.29654099999999, 41.606449999999995], [-99.29711999999999, 41.608326], [-99.29861299999999, 41.609082], [-99.30153999999999, 41.609356999999996], [-99.301997, 41.610088999999995], [-99.30335, 41.611549], [-99.288782, 41.611691]]]}"|NE|311753P,3104118P,3104117P,311751P,310415P,310416P
3104118P|Spring Creek Precinct|NE03|15|13|4.0|0.383929|"{""type"": ""Polygon"", ""coordinates"": [[[-99.32864, 41.459277], [-99.328356, 41.459469999999996], [-99.328271, 41.459937], [-99.328205, 41.475397], [-99.327643, 41.500007], [-99.32782399999999, 41.524488999999996], [-99.275449, 41.524207], [-99.26995699999999, 41.524612], [-99.26952, 41.524453], [-99.26136799999999, 41.524484], [-99.260753, 41.524207], [-99.25037599999999, 41.524287], [-99.24918, 41.524443], [-99.249462, 41.524003], [-99.25037599999999, 41.523430999999995], [-99.25076399999999, 41.523407999999996], [-99.252021, 41.522677], [-99.252327, 41.521442], [-99.25232799999999, 41.520022999999995], [-99.25172099999999, 41.518673], [-99.25079699999999, 41.517505], [-99.25069099999999, 41.517139], [-99.249985, 41.516796], [-99.24972799999999, 41.515834999999996], [-99.24918, 41.514874], [-99.247017, 41.513000000000005], [-99.24592, 41.512291], [-99.24448799999999, 41.510529999999996], [-99.244182, 41.509295], [-99.24414999999999, 41.507692999999996], [-99.24530399999999, 41.505336], [-99.24530399999999, 41.504374999999996], [-99.24506, 41.503712], [-99.244875, 41.501698], [-99.24390000000001, 41.500496999999996], [-99.24310899999999, 41.500008], [-99.243079, 41.499705999999996], [-99.242317, 41.498805999999995], [-99.24222499999999, 41.498325], [-99.242043, 41.498303], [-99.24149399999999, 41.497341999999996], [-99.23997, 41.494094], [-99.240456, 41.492995], [-99.24048599999999, 41.492446], [-99.23996799999999, 41.491692], [-99.23948, 41.490525], [-99.23817, 41.488946999999996], [-99.237957, 41.488444], [-99.237804, 41.487254], [-99.23737799999999, 41.486705], [-99.236251, 41.485949999999995], [-99.23616, 41.485264], [-99.235703, 41.484463999999996], [-99.23515499999999, 41.483937999999995], [-99.233572, 41.482909], [-99.232446, 41.482634999999995], [-99.230255, 41.481469], [-99.229342, 41.48124], [-99.22596399999999, 41.481103999999995], [-99.224621, 41.480801], [-99.217913, 41.480734], [-99.218997, 41.480557], [-99.218791, 41.480149], [-99.218014, 41.479561], [-99.216123, 41.479092], [-99.213962, 41.478853], [-99.21229199999999, 41.478111999999996], [-99.2123, 41.437632], [-99.220314, 41.437621], [-99.222141, 41.437748], [-99.244029, 41.437626], [-99.25037499999999, 41.437926999999995], [-99.303443, 41.438068], [-99.309355, 41.437962], [-99.328604, 41.438168999999995], [-99.328486, 41.451904], [-99.32864, 41.459277]]]}"|NE|311753P,3104117P,3104119P,3104127P,3104126P
3104127P|Myrtle Precinct|NE03|102|78|52.0|0.303763|"{""type"": ""Polygon"", ""coordinates"": [[[-99.31882999999999, 41.324867], [-99.31871, 41.364523], [-99.318958, 41.365355], [-99.318756, 41.365656], [-99.31871199999999, 41.366225], [-99.318744, 41.371621999999995], [-99.31854799999999, 41.373022], [-99.31818899999999, 41.39439], [-99.329042, 41.394317], [-99.328604, 41.438168999999995], [-99.309355, 41.437962], [-99.303443, 41.438068], [-99.25037499999999, 41.437926999999995], [-99.244029, 41.437626], [-99.222141, 41.437748], [-99.220314, 41.437621], [-99.2123, 41.437632], [-99.212465, 41.394234999999995], [-99.207836, 41.394087], [-99.203261, 41.39414], [-99.20408499999999, 41.321929], [-99.20385399999999, 41.314620999999995], [-99.20397, 41.307441999999995], [-99.209688, 41.307379999999995], [-99.210764, 41.30719], [-99.21166199999999, 41.307381], [-99.221301, 41.307339999999996], [-99.22223699999999, 41.307542999999995], [-99.222606, 41.307338], [-99.248317, 41.307052], [-99.250373, 41.30724], [-99.318882, 41.306900999999996], [-99.31882999999999, 41.324867]]]}"|NE|311753P,3104118P,3104133P,3104134P,311631P,3104126P
310416P|Corner Precinct|NE03|21|13|13.0|0.367834|"{""type"": ""Polygon"", ""coordinates"": [[[-99.307369, 41.654711], [-99.312012, 41.654768], [-99.312128, 41.65491], [-99.312353, 41.654768999999995], [-99.327097, 41.654838999999996], [-99.32694, 41.690688], [-99.32721199999999, 41.693602999999996], [-99.32705999999999, 41.694697], [-99.327046, 41.701104], [-99.327867, 41.702464], [-99.327804, 41.703520999999995], [-99.32709899999999, 41.704462], [-99.32723399999999, 41.706095999999995], [-99.32708199999999, 41.707194], [-99.327049, 41.714597999999995], [-99.327169, 41.741391], [-99.31777799999999, 41.741417999999996], [-99.316023, 41.741265], [-99.29862399999999, 41.741512], [-99.284509, 41.74155], [-99.283102, 41.741437999999995], [-99.260127, 41.741589999999995], [-99.21201599999999, 41.740612999999996], [-99.212256, 41.711802], [-99.211919, 41.683242], [-99.212194, 41.668600999999995], [-99.21207299999999, 41.654174], [-99.236544, 41.654371999999995], [-99.24662599999999, 41.654269], [-99.253695, 41.654571999999995], [-99.257305, 41.654419999999995], [-99.29285, 41.654494], [-99.307369, 41.654711]]]}"|NE|3104119P,311751P,310415P,311151P,310713P
3104121P|Wayne Precinct|NE03|140|99|43.0|0.109409|"{""type"": ""Polygon"", ""coordinates"": [[[-100.064462, 41.173489], [-100.065822, 41.116236], [-100.066031, 41.056525], [-100.066312, 41.046924], [-100.123744, 41.047126], [-100.124358, 41.046969], [-100.143147, 41.046853], [-100.238155, 41.046535999999996], [-100.237827, 41.1114], [-100.237424, 41.130931], [-100.237533, 41.130953999999996], [-100.237602, 41.131768], [-100.237596, 41.161466], [-100.236458, 41.176026], [-100.197254, 41.176835], [-100.180884, 41.176944], [-100.166724, 41.176828], [-100.165449, 41.176643999999996], [-100.142898, 41.177706], [-100.064379, 41.177079], [-100.064462, 41.173489]]]}"|NE|310471P,311119P,3104128P,3104120P
3104128P|Grant Precinct|NE03|61|44|16.0|0.387938|"{""type"": ""Polygon"", ""coordinates"": [[[-100.065068, 41.148402999999995], [-100.064379, 41.177079], [-100.04537, 41.176854999999996], [-100.006724, 41.176714], [-100.000401, 41.176370999999996], [-99.95652, 41.176003], [-99.95567799999999, 41.175861999999995], [-99.9422, 41.175826], [-99.941324, 41.175650999999995], [-99.930208, 41.175917999999996], [-99.893282, 41.176075], [-99.893582, 41.155176], [-99.89414, 41.133269], [-99.894183, 41.104307999999996], [-99.894871, 41.047166999999995], [-99.955252, 41.047033], [-100.000399, 41.047489], [-100.010135, 41.047252], [-100.015943, 41.046835], [-100.024731, 41.047005999999996], [-100.02645, 41.046772], [-100.026837, 41.046915], [-100.047229, 41.046763999999996], [-100.05678, 41.046971], [-100.066312, 41.046924], [-100.066031, 41.056525], [-100.065822, 41.116236], [-100.065068, 41.148402999999995]]]}"|NE|310472P,310471P,3104121P,3104129P,3104122P,3104120P
3104129P|Wood River Precinct|NE03|326|260|127.0|0.324802|"{""type"": ""Polygon"", ""coordinates"": [[[-99.737916, 41.220183999999996], [-99.73494199999999, 41.219826], [-99.701392, 41.219588], [-99.68668699999999, 41.219736999999995], [-99.686477, 41.219567999999995], [-99.663522, 41.219256], [-99.66345299999999, 41.202224], [-99.66369399999999, 41.188725], [-99.663907, 41.188604999999995], [-99.663798, 41.185973], [-99.66415099999999, 41.165057], [-99.66435, 41.125007], [-99.664818, 41.105487], [-99.66524199999999, 41.077484], [-99.66530499999999, 41.061862], [-99.665613, 41.046532], [-99.681984, 41.046386999999996], [-99.688227, 41.046544999999995], [-99.713157, 41.046648], [-99.75017199999999, 41.046588], [-99.77984599999999, 41.046762], [-99.83853099999999, 41.046580999999996], [-99.871595, 41.046918], [-99.875395, 41.047154], [-99.894871, 41.047166999999995], [-99.894183, 41.104307999999996], [-99.89414, 41.133269], [-99.893312, 41.170237], [-99.892943, 41.219693], [-99.841415, 41.219605], [-99.76829, 41.219736], [-99.749606, 41.219876], [-99.74726, 41.220258], [-99.74432, 41.220106], [-99.740437, 41.220416], [-99.737916, 41.220183999999996]]]}"|NE|310472P,310473P,3104128P,3104131P,3104122P,3104130P,3104123P
3104130P|East Center Precinct|NE03|47|37|25.0|0.243926|"{""type"": ""Polygon"", ""coordinates"": [[[-99.571457, 41.306560999999995], [-99.547862, 41.306588], [-99.548665, 41.250007], [-99.54857899999999, 41.242069], [-99.54891099999999, 41.219513], [-99.568101, 41.219588], [-99.620249, 41.219280999999995], [-99.625388, 41.21978], [-99.664188, 41.219248], [-99.686477, 41.219567999999995], [-99.68668699999999, 41.219736999999995], [-99.701392, 41.219588], [-99.72033599999999, 41.219715], [-99.720607, 41.249488], [-99.720919, 41.250007], [-99.720152, 41.288714], [-99.7202, 41.306591], [-99.666736, 41.306581], [-99.62533599999999, 41.306757], [-99.613648, 41.30661], [-99.571457, 41.306560999999995]]]}"|NE|3104131P,3104129P,3104123P,3104125P,3104116P,3104124P
3104138P|Broken Bow Southwest Precinct|NE03|645|477|247.0|0.36548|"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.644362, 41.394438], [-99.642765, 41.394483], [-99.642782, 41.393817999999996], [-99.644904, 41.393843], [-99.644881, 41.394448], [-99.644362, 41.394438]]], [[[-99.64184399999999, 41.397151], [-99.644059, 41.397042], [-99.64526, 41.397206], [-99.645251, 41.398032], [-99.647812, 41.398087], [-99.648916, 41.398261999999995], [-99.65018099999999, 41.398182999999996], [-99.65023099999999, 41.399031], [-99.65187499999999, 41.398996], [-99.651939, 41.400962], [-99.666865, 41.400991999999995], [-99.666896, 41.401883], [-99.660968, 41.401869], [-99.660946, 41.403529999999996], [-99.659571, 41.404529], [-99.65808, 41.40526], [-99.657473, 41.405352], [-99.65683399999999, 41.405305999999996], [-99.653294, 41.404337], [-99.652436, 41.404323], [-99.651805, 41.405152], [-99.651624, 41.404947], [-99.651613, 41.405443], [-99.64172099999999, 41.405567], [-99.64184399999999, 41.397151]]]]}"|NE|3104113P,3104124P,3104137P,3104135P,3104139P
3104134P|Ansley Precinct|NE03|599|477|272.0|0.348429|"{""type"": ""Polygon"", ""coordinates"": [[[-99.389665, 41.335862], [-99.375379, 41.336093999999996], [-99.373092, 41.336372999999995], [-99.31879099999999, 41.335561999999996], [-99.319018, 41.263224], [-99.33792, 41.26321], [-99.33806899999999, 41.261263], [-99.33799499999999, 41.254338], [-99.33793399999999, 41.251128], [-99.337722, 41.250639], [-99.33797299999999, 41.249646999999996], [-99.33789, 41.248596], [-99.352809, 41.248588], [-99.354604, 41.248975], [-99.35725699999999, 41.248568999999996], [-99.35723, 41.234007], [-99.37045099999999, 41.234201999999996], [-99.38300699999999, 41.233937], [-99.39487299999999, 41.234078], [-99.396199, 41.233816], [-99.412927, 41.234033], [-99.434117, 41.234010999999995], [-99.43400000000001, 41.219569], [-99.452479, 41.219350999999996], [-99.45428, 41.219485], [-99.472112, 41.219522], [-99.471789, 41.232806], [-99.47209199999999, 41.233520999999996], [-99.472141, 41.250332], [-99.471818, 41.275203999999995], [-99.47251999999999, 41.30675], [-99.467473, 41.306675999999996], [-99.467036, 41.306872], [-99.463303, 41.306898], [-99.46287699999999, 41.307024999999996], [-99.436459, 41.307162], [-99.43452099999999, 41.306965999999996], [-99.43413299999999, 41.315511], [-99.43365999999999, 41.319126999999995], [-99.433667, 41.335831999999996], [-99.417816, 41.33602], [-99.389665, 41.335862]]]}"|NE|3104131P,3104133P,3104125P,3104127P,3104126P
