id|name|district_id|population|voting_population|total_votes|average_democrat_votes|geometry|state_id|neighbors
0900101-092|Monroe 1|CT04|5598|4083|4235.0|0.433741|"{""type"": ""Polygon"", ""coordinates"": [[[-73.232033, 41.359452999999995], [-73.231799, 41.359949], [-73.230477, 41.359545999999995], [-73.22917799999999, 41.361584], [-73.228115, 41.361416999999996], [-73.22667799999999, 41.361782], [-73.226794, 41.362046], [-73.226697, 41.362716999999996], [-73.226984, 41.36307], [-73.226889, 41.363262999999996], [-73.226534, 41.363786], [-73.225326, 41.364377], [-73.222253, 41.36329], [-73.220582, 41.363316999999995], [-73.219167, 41.362867], [-73.215215, 41.362462], [-73.21270899999999, 41.361325], [-73.21004599999999, 41.360622], [-73.20971999999999, 41.361004], [-73.209254, 41.360807], [-73.208364, 41.361121999999995], [-73.20657899999999, 41.36035], [-73.206262, 41.360552999999996], [-73.206637, 41.359634], [-73.206594, 41.357925], [-73.205606, 41.350407], [-73.206085, 41.34672], [-73.20562, 41.345377], [-73.205001, 41.344228], [-73.20479399999999, 41.341215999999996], [-73.20434, 41.339042], [-73.206525, 41.333152], [-73.20644899999999, 41.332186], [-73.206639, 41.332063], [-73.206779, 41.331621], [-73.20949399999999, 41.335608], [-73.21240999999999, 41.335591], [-73.21366499999999, 41.335732], [-73.217241, 41.337098], [-73.21884299999999, 41.337159], [-73.2206, 41.33907], [-73.221356, 41.340692999999995], [-73.223591, 41.341933], [-73.225552, 41.343615], [-73.226884, 41.344319999999996], [-73.227975, 41.343607], [-73.2315, 41.341909], [-73.23459299999999, 41.341007], [-73.235767, 41.340989], [-73.238742, 41.341451], [-73.24068, 41.340903999999995], [-73.242142, 41.340908999999996], [-73.24373299999999, 41.340233], [-73.24613099999999, 41.339968999999996], [-73.246067, 41.339493], [-73.246523, 41.337585], [-73.247215, 41.336129], [-73.24877599999999, 41.334036], [-73.24909699999999, 41.332730999999995], [-73.249993, 41.3316], [-73.24998699999999, 41.331241999999996], [-73.250485, 41.330497], [-73.250597, 41.329640999999995], [-73.251408, 41.330248], [-73.252499, 41.329338], [-73.253002, 41.328327], [-73.25299799999999, 41.327273999999996], [-73.253643, 41.325555], [-73.25404499999999, 41.324960999999995], [-73.255346, 41.323812], [-73.258948, 41.322378], [-73.26155, 41.321799], [-73.263125, 41.321697], [-73.265497, 41.322626], [-73.270671, 41.320543], [-73.27322, 41.318748], [-73.297754, 41.328700999999995], [-73.305861, 41.332294999999995], [-73.296167, 41.337168999999996], [-73.295159, 41.337871], [-73.271237, 41.349685], [-73.26137, 41.355112], [-73.25618399999999, 41.357319], [-73.241326, 41.364819999999995], [-73.240533, 41.364298], [-73.24006899999999, 41.363696], [-73.240359, 41.363443], [-73.240422, 41.361933], [-73.24058099999999, 41.361894], [-73.240355, 41.360921999999995], [-73.240145, 41.360566999999996], [-73.239886, 41.360732], [-73.23977099999999, 41.360473], [-73.239233, 41.360329], [-73.23858, 41.359299], [-73.236736, 41.358233], [-73.236485, 41.356237], [-73.236159, 41.355554], [-73.23595, 41.355489999999996], [-73.235798, 41.355199], [-73.234945, 41.356238999999995], [-73.234005, 41.355706], [-73.233323, 41.356238], [-73.23258899999999, 41.357183], [-73.23230000000001, 41.357872], [-73.23170999999999, 41.358473], [-73.231552, 41.359123], [-73.232033, 41.359452999999995]]]}"|CT|0900101-056,0900101-094,0900101-093,0900101-095,0900101-103,0900101-104
0900101-128|Shelton 5|CT03|6339|4835|4786.0|0.427773|"{""type"": ""Polygon"", ""coordinates"": [[[-73.20071899999999, 41.294931], [-73.2048, 41.29936], [-73.195116, 41.312688], [-73.192115, 41.316359999999996], [-73.18929899999999, 41.320431], [-73.184718, 41.326495], [-73.180615, 41.332972999999996], [-73.178877, 41.334744], [-73.176814, 41.337587], [-73.17065699999999, 41.357934], [-73.16920999999999, 41.357288], [-73.166397, 41.357248999999996], [-73.16313099999999, 41.356502], [-73.160573, 41.355543], [-73.15603999999999, 41.352979], [-73.154337, 41.351288], [-73.15321999999999, 41.349596999999996], [-73.152216, 41.347653], [-73.151271, 41.346423], [-73.151397, 41.346196], [-73.150442, 41.345946999999995], [-73.147684, 41.343955], [-73.147487, 41.342832], [-73.147519, 41.340568], [-73.147301, 41.339815], [-73.146796, 41.339092], [-73.145569, 41.338051], [-73.144116, 41.337697], [-73.142206, 41.336088], [-73.14103399999999, 41.33539], [-73.140484, 41.334861], [-73.139951, 41.334644], [-73.139813, 41.333135], [-73.139517, 41.332388], [-73.13923, 41.332392999999996], [-73.138689, 41.330912], [-73.13736, 41.32933], [-73.137822, 41.3288], [-73.137858, 41.327781], [-73.138155, 41.326571], [-73.137774, 41.325525999999996], [-73.13804, 41.323707], [-73.13766, 41.321537], [-73.137394, 41.318961], [-73.137467, 41.318435], [-73.137224, 41.317277999999995], [-73.13867499999999, 41.316671], [-73.139394, 41.315985999999995], [-73.139656, 41.315298999999996], [-73.140383, 41.314537], [-73.140819, 41.315759], [-73.141223, 41.318635], [-73.14214199999999, 41.318912], [-73.14345999999999, 41.319874], [-73.144459, 41.320006], [-73.14529399999999, 41.320719], [-73.14710199999999, 41.319995], [-73.149709, 41.318414], [-73.15102499999999, 41.318388999999996], [-73.152232, 41.318076], [-73.154961, 41.318813999999996], [-73.156223, 41.318813999999996], [-73.15718799999999, 41.319252999999996], [-73.15837599999999, 41.319171], [-73.159333, 41.319432], [-73.161137, 41.319435], [-73.162277, 41.319257], [-73.163232, 41.319359999999996], [-73.165695, 41.321034999999995], [-73.16888, 41.322396999999995], [-73.171172, 41.322901], [-73.171768, 41.321137], [-73.171742, 41.320265], [-73.172152, 41.319289999999995], [-73.172236, 41.318231999999995], [-73.172102, 41.316055], [-73.169443, 41.312889999999996], [-73.169, 41.312135], [-73.168645, 41.311141], [-73.168382, 41.308115], [-73.166971, 41.306815], [-73.164884, 41.303514], [-73.164082, 41.30298], [-73.163546, 41.302349], [-73.16176999999999, 41.298527], [-73.16022099999999, 41.295862], [-73.158923, 41.29139], [-73.157742, 41.288601], [-73.159251, 41.288432], [-73.159824, 41.288588], [-73.160584, 41.288425], [-73.16252399999999, 41.288705], [-73.16479199999999, 41.289344], [-73.16890000000001, 41.289651], [-73.17083699999999, 41.288928], [-73.172096, 41.287135], [-73.173159, 41.287165], [-73.17459099999999, 41.28765], [-73.176436, 41.287929999999996], [-73.177497, 41.287918], [-73.17875, 41.287728], [-73.180953, 41.286881], [-73.183537, 41.286708999999995], [-73.183765, 41.285773], [-73.188177, 41.285201], [-73.19098799999999, 41.285799], [-73.19859199999999, 41.293379], [-73.199271, 41.294013], [-73.20071899999999, 41.294931]]]}"|CT|0900101-172,0900101-129,0900101-094,0900101-127,0900101-095
0900101-077|Greenwich 1A|CT04|1499|1325|1156.0|0.459893|"{""type"": ""Polygon"", ""coordinates"": [[[-73.624634, 41.033243], [-73.62491, 41.033626999999996], [-73.624574, 41.033774], [-73.624769, 41.034044], [-73.623892, 41.034504], [-73.62362499999999, 41.034185], [-73.623603, 41.034441], [-73.623227, 41.034825999999995], [-73.623083, 41.034752999999995], [-73.62253199999999, 41.035368999999996], [-73.621269, 41.03628], [-73.620875, 41.036094], [-73.617254, 41.036986999999996], [-73.61398799999999, 41.036981], [-73.61405599999999, 41.036439], [-73.615398, 41.036460999999996], [-73.615809, 41.036211], [-73.61775399999999, 41.030840999999995], [-73.618594, 41.030761], [-73.619438, 41.030297999999995], [-73.619354, 41.029719], [-73.619539, 41.028517], [-73.61937, 41.028296999999995], [-73.620048, 41.027659], [-73.62070299999999, 41.027293], [-73.626939, 41.026849], [-73.628608, 41.026527], [-73.629273, 41.028231999999996], [-73.627658, 41.030530999999996], [-73.624634, 41.033243]]]}"|CT|0900101-078,0900101-071,0900101-089
0900101-086|Greenwich 5A|CT04|1376|952|858.0|0.372378|"{""type"": ""Polygon"", ""coordinates"": [[[-73.576944, 41.041421], [-73.578429, 41.04132], [-73.577868, 41.040597], [-73.578856, 41.040752], [-73.578965, 41.039806999999996], [-73.579743, 41.039819], [-73.580446, 41.040023], [-73.58094899999999, 41.039954], [-73.58139299999999, 41.038723], [-73.58030000000001, 41.038649], [-73.580461, 41.03827], [-73.580445, 41.037484], [-73.579404, 41.037616], [-73.57821799999999, 41.037244], [-73.57842, 41.035425], [-73.578811, 41.034414999999996], [-73.578745, 41.033819], [-73.578328, 41.033215], [-73.578296, 41.031819999999996], [-73.590785, 41.031518999999996], [-73.594627, 41.030812], [-73.589565, 41.040879], [-73.589298, 41.042206], [-73.588696, 41.042086], [-73.586362, 41.041073], [-73.584937, 41.04072], [-73.58034599999999, 41.041502], [-73.578724, 41.041683], [-73.578115, 41.041405], [-73.576134, 41.041740999999995], [-73.57609699999999, 41.041542], [-73.576944, 41.041421]]]}"|CT|0900101-079,0900101-085,0900101-080,0900101-076,0900101-090
0900101-127|Shelton 4|CT03|10377|7970|7875.0|0.45621|"{""type"": ""Polygon"", ""coordinates"": [[[-73.097405, 41.319683999999995], [-73.098394, 41.319269999999996], [-73.09858899999999, 41.319365999999995], [-73.09920199999999, 41.319092999999995], [-73.099464, 41.31922], [-73.10038399999999, 41.319161], [-73.100503, 41.318968999999996], [-73.100979, 41.319717999999995], [-73.101638, 41.319538], [-73.103269, 41.319949], [-73.105308, 41.320042], [-73.10655299999999, 41.319646], [-73.106895, 41.319333], [-73.109574, 41.319156], [-73.11045399999999, 41.318523], [-73.111379, 41.318173], [-73.113047, 41.318034999999995], [-73.113367, 41.318177999999996], [-73.112945, 41.318326], [-73.113163, 41.318441], [-73.113717, 41.318244], [-73.113913, 41.318117], [-73.113978, 41.31781], [-73.11553599999999, 41.317012999999996], [-73.115819, 41.316074], [-73.116219, 41.315673], [-73.116141, 41.315525], [-73.119478, 41.311682], [-73.120261, 41.311063], [-73.123724, 41.30903], [-73.129328, 41.305161], [-73.130119, 41.304503], [-73.13150499999999, 41.302807], [-73.132528, 41.301835], [-73.133398, 41.301457], [-73.13594499999999, 41.301306], [-73.13788199999999, 41.300779], [-73.14032999999999, 41.299078], [-73.144531, 41.297699], [-73.145397, 41.297281], [-73.146435, 41.296495], [-73.147313, 41.296427], [-73.14645999999999, 41.294543999999995], [-73.147018, 41.294562], [-73.148119, 41.29374], [-73.150922, 41.289304], [-73.15508299999999, 41.284378], [-73.158673, 41.279325], [-73.159133, 41.282272], [-73.159295, 41.284561], [-73.159868, 41.285837], [-73.158215, 41.287002], [-73.157938, 41.287355999999996], [-73.15767, 41.288039], [-73.157838, 41.288968], [-73.158923, 41.29139], [-73.16022099999999, 41.295862], [-73.16176999999999, 41.298527], [-73.163546, 41.302349], [-73.164082, 41.30298], [-73.164884, 41.303514], [-73.166971, 41.306815], [-73.168382, 41.308115], [-73.168645, 41.311141], [-73.169, 41.312135], [-73.169443, 41.312889999999996], [-73.172102, 41.316055], [-73.172236, 41.318231999999995], [-73.172152, 41.319289999999995], [-73.171742, 41.320265], [-73.171768, 41.321137], [-73.171172, 41.322901], [-73.16888, 41.322396999999995], [-73.165695, 41.321034999999995], [-73.163232, 41.319359999999996], [-73.162277, 41.319257], [-73.161137, 41.319435], [-73.159333, 41.319432], [-73.15837599999999, 41.319171], [-73.15718799999999, 41.319252999999996], [-73.156223, 41.318813999999996], [-73.154961, 41.318813999999996], [-73.152232, 41.318076], [-73.15102499999999, 41.318388999999996], [-73.149709, 41.318414], [-73.14710199999999, 41.319995], [-73.14529399999999, 41.320719], [-73.144459, 41.320006], [-73.14345999999999, 41.319874], [-73.14214199999999, 41.318912], [-73.141223, 41.318635], [-73.140819, 41.315759], [-73.140383, 41.314537], [-73.139656, 41.315298999999996], [-73.139394, 41.315985999999995], [-73.13867499999999, 41.316671], [-73.137224, 41.317277999999995], [-73.137467, 41.318435], [-73.137394, 41.318961], [-73.13766, 41.321537], [-73.13804, 41.323707], [-73.137774, 41.325525999999996], [-73.138155, 41.326571], [-73.137858, 41.327781], [-73.137822, 41.3288], [-73.13736, 41.32933], [-73.138689, 41.330912], [-73.13923, 41.332392999999996], [-73.139517, 41.332388], [-73.139813, 41.333135], [-73.139951, 41.334644], [-73.140484, 41.334861], [-73.14103399999999, 41.33539], [-73.142206, 41.336088], [-73.144116, 41.337697], [-73.145569, 41.338051], [-73.146796, 41.339092], [-73.147301, 41.339815], [-73.147519, 41.340568], [-73.147487, 41.342832], [-73.147684, 41.343955], [-73.150442, 41.345946999999995], [-73.151397, 41.346196], [-73.151271, 41.346423], [-73.152216, 41.347653], [-73.15321999999999, 41.349596999999996], [-73.154337, 41.351288], [-73.15603999999999, 41.352979], [-73.160573, 41.355543], [-73.16313099999999, 41.356502], [-73.166397, 41.357248999999996], [-73.16920999999999, 41.357288], [-73.17058, 41.357898], [-73.159442, 41.372914], [-73.15965, 41.374905], [-73.158011, 41.376245], [-73.157055, 41.376695999999995], [-73.150955, 41.370196], [-73.147555, 41.367695999999995], [-73.139555, 41.361196], [-73.138155, 41.353896], [-73.136054, 41.351196], [-73.126154, 41.346596], [-73.12465399999999, 41.345296], [-73.123454, 41.343596], [-73.122854, 41.341395999999996], [-73.1224, 41.340719], [-73.120854, 41.338496], [-73.115754, 41.332195999999996], [-73.096853, 41.322596], [-73.096854, 41.322281], [-73.097707, 41.322004], [-73.095827, 41.320825], [-73.097405, 41.319683999999995]]]}"|CT|0900101-129,0900101-126,0900101-128,0900909-026,0900101-095,0900909-147,0900909-143
0900101-125|Shelton 2|CT03|7150|5611|4588.0|0.513551|"{""type"": ""Polygon"", ""coordinates"": [[[-73.100715, 41.294241], [-73.101505, 41.294207], [-73.102642, 41.29389], [-73.10360299999999, 41.29399], [-73.10394, 41.29427], [-73.104511, 41.294413999999996], [-73.107074, 41.294388], [-73.107948, 41.29473], [-73.108936, 41.295452999999995], [-73.10532599999999, 41.299563], [-73.103515, 41.301381], [-73.102727, 41.301986], [-73.102276, 41.301823], [-73.101959, 41.302051], [-73.100989, 41.30229], [-73.100754, 41.302199], [-73.09938, 41.304468], [-73.09751399999999, 41.303745], [-73.09736, 41.304137], [-73.09635, 41.304165], [-73.095355, 41.305459], [-73.093943, 41.305876], [-73.09309, 41.306647999999996], [-73.09174399999999, 41.307528999999995], [-73.091291, 41.308932999999996], [-73.09218, 41.30916], [-73.092225, 41.30949], [-73.093217, 41.309571999999996], [-73.092728, 41.310500999999995], [-73.09165899999999, 41.310969], [-73.09243599999999, 41.311788], [-73.09157499999999, 41.312258], [-73.090941, 41.311631999999996], [-73.089891, 41.312058], [-73.09267899999999, 41.315129], [-73.091732, 41.315619], [-73.094456, 41.318191999999996], [-73.094045, 41.318417], [-73.092044, 41.317629], [-73.092502, 41.31803], [-73.090938, 41.319255999999996], [-73.089043, 41.317304], [-73.08664999999999, 41.314495], [-73.085259, 41.313700000000004], [-73.08205199999999, 41.313096], [-73.078952, 41.311596], [-73.077652, 41.307696], [-73.075352, 41.305596], [-73.06785099999999, 41.300996], [-73.06615099999999, 41.299496], [-73.065051, 41.297596], [-73.065251, 41.294896], [-73.06875099999999, 41.289196], [-73.071251, 41.287296], [-73.078852, 41.284496], [-73.08153, 41.282855999999995], [-73.083096, 41.284245999999996], [-73.083671, 41.284344], [-73.084065, 41.284932], [-73.084664, 41.283919], [-73.08503499999999, 41.284016], [-73.084968, 41.28478], [-73.085425, 41.285008], [-73.086074, 41.286117], [-73.087087, 41.286753999999995], [-73.088903, 41.286079], [-73.090283, 41.286061], [-73.090437, 41.284818], [-73.08968, 41.284712], [-73.08948099999999, 41.284431], [-73.089781, 41.2838], [-73.090251, 41.283561], [-73.095587, 41.283713999999996], [-73.096271, 41.28394], [-73.096425, 41.284203], [-73.096368, 41.284534], [-73.096577, 41.284652], [-73.098404, 41.284546], [-73.099081, 41.287743999999996], [-73.099584, 41.288537], [-73.099941, 41.289546], [-73.10015299999999, 41.291506], [-73.100715, 41.294241]]]}"|CT|0900101-124,0900909-142,0900101-129,0900101-126,0900909-027,0900909-026
0900101-126|Shelton 3|CT03|5409|4447|3415.0|0.52459|"{""type"": ""Polygon"", ""coordinates"": [[[-73.09794699999999, 41.319382999999995], [-73.096809, 41.320015], [-73.095827, 41.320825], [-73.097707, 41.322004], [-73.096854, 41.322281], [-73.096853, 41.322596], [-73.09324, 41.321007], [-73.090938, 41.319255999999996], [-73.092502, 41.31803], [-73.092044, 41.317629], [-73.094045, 41.318417], [-73.094456, 41.318191999999996], [-73.091732, 41.315619], [-73.09267899999999, 41.315129], [-73.089891, 41.312058], [-73.090941, 41.311631999999996], [-73.09157499999999, 41.312258], [-73.09243599999999, 41.311788], [-73.09165899999999, 41.310969], [-73.092728, 41.310500999999995], [-73.093217, 41.309571999999996], [-73.092225, 41.30949], [-73.09218, 41.30916], [-73.091291, 41.308932999999996], [-73.09174399999999, 41.307528999999995], [-73.09309, 41.306647999999996], [-73.093943, 41.305876], [-73.095355, 41.305459], [-73.09635, 41.304165], [-73.09736, 41.304137], [-73.09751399999999, 41.303745], [-73.09938, 41.304468], [-73.100754, 41.302199], [-73.100989, 41.30229], [-73.101959, 41.302051], [-73.102276, 41.301823], [-73.102727, 41.301986], [-73.10310299999999, 41.301711], [-73.104277, 41.300694], [-73.108874, 41.295541], [-73.109126, 41.295621], [-73.109532, 41.295916999999996], [-73.11016699999999, 41.296963999999996], [-73.110277, 41.297796], [-73.109759, 41.299400999999996], [-73.111637, 41.300568], [-73.11142, 41.302059], [-73.112034, 41.302712], [-73.115152, 41.303657], [-73.116767, 41.303005999999996], [-73.117705, 41.302977], [-73.118498, 41.303219], [-73.11889699999999, 41.303695999999995], [-73.119551, 41.304818999999995], [-73.11970000000001, 41.305459], [-73.118627, 41.308862999999995], [-73.118515, 41.309624], [-73.118634, 41.310514999999995], [-73.119434, 41.311627], [-73.11939799999999, 41.311766999999996], [-73.116141, 41.315525], [-73.116219, 41.315673], [-73.115819, 41.316074], [-73.11553599999999, 41.317012999999996], [-73.113978, 41.31781], [-73.113913, 41.318117], [-73.113163, 41.318441], [-73.112945, 41.318326], [-73.113367, 41.318177999999996], [-73.113047, 41.318034999999995], [-73.111379, 41.318173], [-73.11045399999999, 41.318523], [-73.109574, 41.319156], [-73.106895, 41.319333], [-73.10655299999999, 41.319646], [-73.105308, 41.320042], [-73.103269, 41.319949], [-73.101638, 41.319538], [-73.100979, 41.319717999999995], [-73.100503, 41.318968999999996], [-73.10038399999999, 41.319161], [-73.099464, 41.31922], [-73.09920199999999, 41.319092999999995], [-73.09858899999999, 41.319365999999995], [-73.098394, 41.319269999999996], [-73.09794699999999, 41.319382999999995]]]}"|CT|0900101-129,0900101-125,0900101-127,0900909-026
0900101-042|Danbury 4-109|CT05|5211|4055|2735.0|0.64172|"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-73.43680499999999, 41.399524], [-73.437825, 41.399524], [-73.439566, 41.399994], [-73.439553, 41.400518], [-73.440536, 41.401213999999996], [-73.43851599999999, 41.402167999999996], [-73.437665, 41.402398], [-73.436829, 41.400580999999995], [-73.43680499999999, 41.399524]]], [[[-73.411985, 41.391718], [-73.423934, 41.382346], [-73.424717, 41.38216], [-73.424883, 41.382881], [-73.426563, 41.384816], [-73.42559399999999, 41.385197999999995], [-73.424392, 41.386213], [-73.423293, 41.386229], [-73.42274499999999, 41.386914999999995], [-73.42260499999999, 41.387603], [-73.423627, 41.390035999999995], [-73.424764, 41.390831999999996], [-73.425635, 41.390972999999995], [-73.424257, 41.39183], [-73.42389299999999, 41.392661], [-73.423309, 41.392973], [-73.423924, 41.393164999999996], [-73.42542, 41.394400000000005], [-73.42647, 41.396156], [-73.427201, 41.396598], [-73.42689399999999, 41.397963999999995], [-73.42607199999999, 41.399648], [-73.42556499999999, 41.401239], [-73.426492, 41.400711], [-73.431299, 41.399286], [-73.435644, 41.399487], [-73.434867, 41.399927999999996], [-73.432833, 41.401610999999995], [-73.430026, 41.404151], [-73.429566, 41.405361], [-73.42965, 41.406661], [-73.429521, 41.407537999999995], [-73.428035, 41.410038], [-73.427166, 41.411091], [-73.42023499999999, 41.417874], [-73.419853, 41.418625], [-73.419732, 41.419253999999995], [-73.419933, 41.423657], [-73.419705, 41.425584], [-73.419583, 41.425896], [-73.41800599999999, 41.427389], [-73.415787, 41.430337], [-73.405965, 41.428194], [-73.406019, 41.415442], [-73.40525099999999, 41.413011999999995], [-73.403449, 41.409310999999995], [-73.402114, 41.405598], [-73.400825, 41.403448999999995], [-73.40117599999999, 41.402854], [-73.40498199999999, 41.402637999999996], [-73.40459899999999, 41.402117], [-73.40473, 41.401218], [-73.40538699999999, 41.400799], [-73.405671, 41.400802999999996], [-73.405613, 41.400504999999995], [-73.406255, 41.399513999999996], [-73.406219, 41.39919], [-73.4067, 41.398823], [-73.40646699999999, 41.398612], [-73.406831, 41.39841], [-73.406635, 41.398019999999995], [-73.407241, 41.397721999999995], [-73.407838, 41.397149], [-73.407802, 41.396586], [-73.407102, 41.396125999999995], [-73.407293, 41.395742], [-73.407719, 41.395635], [-73.411985, 41.391718]]]]}"|CT|0900101-004,0900101-001,0900101-036,0900101-044,0900101-002,0900101-035,0900101-031,0900101-032
0900101-002|Bethel 2|CT05|4823|3633|3447.0|0.448689|"{""type"": ""Polygon"", ""coordinates"": [[[-73.402622, 41.427533], [-73.380138, 41.422934], [-73.36837299999999, 41.397076999999996], [-73.371178, 41.396833], [-73.378446, 41.395511], [-73.38068299999999, 41.394549999999995], [-73.38350299999999, 41.392896], [-73.384819, 41.392306], [-73.386091, 41.391948], [-73.387261, 41.391715], [-73.390512, 41.39179], [-73.39132, 41.391632], [-73.39565, 41.388799], [-73.398264, 41.386038], [-73.399742, 41.386832999999996], [-73.40047899999999, 41.387684], [-73.400413, 41.389238999999996], [-73.40026399999999, 41.389738], [-73.400008, 41.39], [-73.398748, 41.390305999999995], [-73.39835099999999, 41.390865], [-73.39815999999999, 41.391856], [-73.398483, 41.392623], [-73.399504, 41.393409999999996], [-73.402125, 41.394876], [-73.403339, 41.396239], [-73.406215, 41.395759999999996], [-73.407293, 41.395742], [-73.407102, 41.396125999999995], [-73.407729, 41.396516999999996], [-73.407853, 41.396803], [-73.407802, 41.397189], [-73.407241, 41.397721999999995], [-73.406635, 41.398019999999995], [-73.406831, 41.39841], [-73.40646699999999, 41.398612], [-73.4067, 41.398823], [-73.406219, 41.39919], [-73.406255, 41.399513999999996], [-73.405613, 41.400504999999995], [-73.405693, 41.400771999999996], [-73.405219, 41.400873999999995], [-73.40473, 41.401218], [-73.40459899999999, 41.402117], [-73.40498199999999, 41.402637999999996], [-73.40117599999999, 41.402854], [-73.400837, 41.40329], [-73.401147, 41.404077], [-73.402114, 41.405598], [-73.403449, 41.409310999999995], [-73.40502099999999, 41.412441], [-73.405895, 41.414995999999995], [-73.40611, 41.416061], [-73.405965, 41.428194], [-73.402622, 41.427533]]]}"|CT|0900101-003,0900101-001,0900101-005,0900101-101,0900101-042,0900101-032
0900101-005|Bethel 5|CT05|884|656|598.0|0.5|"{""type"": ""Polygon"", ""coordinates"": [[[-73.36837299999999, 41.397076999999996], [-73.363598, 41.386182], [-73.36231, 41.382799], [-73.363519, 41.382853999999995], [-73.36457899999999, 41.382644], [-73.37128299999999, 41.380548999999995], [-73.373054, 41.381169], [-73.37441799999999, 41.381139999999995], [-73.376301, 41.379830999999996], [-73.377167, 41.378727], [-73.379603, 41.377567], [-73.38082, 41.379149999999996], [-73.382234, 41.380219], [-73.38260199999999, 41.380741], [-73.382583, 41.381401], [-73.381965, 41.382943], [-73.381894, 41.383561], [-73.382125, 41.384298], [-73.382628, 41.385019], [-73.386239, 41.387637], [-73.388452, 41.388355], [-73.39061099999999, 41.390007999999995], [-73.39165899999999, 41.390262], [-73.39287, 41.39011], [-73.392831, 41.390685], [-73.39132, 41.391632], [-73.390512, 41.39179], [-73.387261, 41.391715], [-73.385358, 41.392128], [-73.38318, 41.393057999999996], [-73.38005799999999, 41.39487], [-73.378446, 41.395511], [-73.371178, 41.396833], [-73.36837299999999, 41.397076999999996]]]}"|CT|0900101-003,0900101-101,0900101-002
